subtag	link-error	tag	link	source	id	splits	tag_description	comb.tag	comb.tag.freq	rom	ar	manual_check
z	0	650	5	aco	aco-2683	dev	SUBJECT ADDED ENTRY--TOPICAL TERM (R) - Geographic subdivision (R)	650z	87	Saudi Arabia	السعودية	translation
												38
a	0	610	1	aco	aco-1853	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	League of Arab States.	جامعة الدول العربية.	translation
a	0	610	1	loc	loc-88481	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Jamʻīyat al-Ikhwān al-Muslimīn (Egypt)	جمعية الاخوان المسلمين.	good
a	0	610	1	aco	aco-1163	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Permanent Council for the Development of National Production of the Republic of Egypt.	المجلس الدائم لتنمية الإنتاج القومي.	translation
a	0	610	1	loc	loc-88111	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Ḥizb al-Shuyūʻī al-Sūdānī.	حزب الشيوعي السوداني.	good
a	0	610	1	loc	loc-88421	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Coptic Church	كنيسة القبطية	translation
a	0	610	1	loc	loc-20581	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Ḥaram al-Ibrāhīmī (Hebron)	حرم الابراهيمي (الخليل)	mixed
a	0	610	1	loc	loc-30001	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Masjid al-Ḥarām	مسجد الحرام.	good
a	0	610	1	loc	loc-77741	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Ḥizb al-Shuyūʻī al-ʻIrāqī	‏حزب الشيوعي العراقي .	good
a	0	610	1	loc	loc-68761	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Munaẓẓamat al-Taḥrīr al-Filasṭīnīyah.	منظمة التحرير الفلسطينية.	good
a	0	610	1	loc	loc-24881	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Jamʻīyat al-Ikhwān al-Muslimīn (Egypt)	جمعية الإخوان المسلمين (Egypt)	good
a	0	610	1	loc	loc-26881	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Dār al-Ḍarb (Cairo, Egypt)	‏دار الضرب (Cairo, Egypt)	good
a	0	610	1	loc	loc-32531	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Jamʻīyat al-Ikhwān al-Muslimīn (Egypt)	جمعية الاخوان المسلمين (مصر)	mixed
a	0	610	1	aco	aco-713	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	League of Arab States.	جامعة الدول العربية.	translation
a	0	610	1	loc	loc-32061	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Jordan.	الاردن.	translation
a	0	610	1	aco	aco-823	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	League of Arab States.	جامعة الدول العربية.	translation
a	0	610	1	loc	loc-8271	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Jamʻīyat al-Ikhwān al-Muslimīn (Egypt)	جمعية الاخوان المسلمين (Egypt)	good
a	0	610	1	loc	loc-21661	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Baḥrain.	بحرين.	good
a	0	610	1	loc	loc-77111	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Jamʻīyat al-Ikhwān al-Muslimīn (Egypt)	جمعية الإخوان المسلمين (مصر)	mixed
a	0	610	1	loc	loc-23631	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Ḥizb al-ʻAmal al-Islāmī (Egypt)	حزب العمل الإسلامي (مصر)	mixed
a	0	610	1	loc	loc-14131	dev	SUBJECT ADDED ENTRY--CORPORATE NAME (R) - Corporate name or jurisdiction name as entry element (NR)	610a	81	Ṣawt al-ʻArab (Cairo, Egypt)	صوت العرب (القاهرة، مصر)	mixed
												39
f	0	245	4	umich	umich-531	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[n.d.].	[n.d.].	dates
f	0	245	4	umich	umich-5441	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	18th century?].	القرن 18م؟].	dates
f	0	245	4	umich	umich-5361	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	1045, i.e. 1635].	1045ه، 1635م].	dates
f	0	245	4	umich	umich-271	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[17th century?].	[القرن 17م؟].	dates
f	0	245	4	umich	umich-5281	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[1116, i.e. 1704].	[1116ه، 1704م].	dates
f	0	245	4	umich	umich-221	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[17th century?].	[القرن 17م؟].	dates
f	0	245	4	umich	umich-5241	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	1200, i.e. 1785 or 1786].	1200ه, 1785 أو 1786م].	dates
f	0	245	4	umich	umich-581	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[n.d.].	[n.d.].	dates
f	0	245	4	umich	umich-601	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[19th century?].	[القرن 19م؟].	dates
f	0	245	4	umich	umich-5421	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	1312, i.e. 1895].	1312ه، 1895م].	dates
f	0	245	4	umich	umich-5291	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[1078, i.e. 1667].	[1078ه, 1667م].	dates
f	0	245	4	umich	umich-5121	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[1150, i.e. 1738].	[1150ه, 1738م].	dates
f	0	245	4	umich	umich-5391	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	1008, i.e. 1599 or 1600].	1008ه، 1599 أو 1600م].	dates
f	0	245	4	umich	umich-5431	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	1233, i.e. 1817 or 1818].	1233ه, 1817 أو 1818م].	dates
f	0	245	4	umich	umich-5221	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	15th century?].	القرن 15م؟].	dates
f	0	245	4	umich	umich-5321	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	19th century?].	القرن 19م؟].	dates
f	0	245	4	umich	umich-5151	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	[late 17th century].	[اواخر القرن 17م].	dates
f	0	245	4	umich	umich-5311	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	1070, i.e. 1660].	1070ه، 1660م].	dates
f	0	245	4	umich	umich-5521	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	19th century?].	القرن 19م؟].	dates
f	0	245	4	umich	umich-5471	dev	TITLE STATEMENT (NR) - Inclusive dates (NR)	245f	71	1357, i.e. 1939].	1357ه, 1939م].	dates
												40
a	0	111	1	loc	loc-87631	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar Naḥwa Bināʼ Naẓarīyah Tarbawīyah Islāmīyah Muʻāṣirah	مؤتمر نحو بناء نظرية تربوية اسلامية معاصرة	good
a	0	111	1	loc	loc-89341	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	International Symposium on Palestine Antiquities	الندوة العالمية الأولى للآثار الفلسطينية	good
a	0	111	1	loc	loc-88371	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Multaqá lil-Kitābāt al-Qiṣaṣīyah wa-al-Riwāʼīyah fī Dawlat al-Imārāt al-ʻArabīyah al-Muttaḥidah	ملتقي للكتابات القصصية والروانية في دولة الامارات العربية المتحدة	good
a	0	111	1	loc	loc-80231	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Multaqá ʻAmmān al-Thaqāfī	ملتقى عمان  الثقافي	good
a	0	111	1	loc	loc-51541	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	al-Muʼtamar al-ʻIlmī al-Sanawī lil-Munaẓẓamah al-ʻArabīyah lil-ʻUlūm al-Idārīyah ʻan al-Tanmiyah al-Idārīyah fī al-Waṭan al-ʻArabī	‏مؤتمر العلمي السنوي للمنظمة العربية للعلوم الإدارية عن التنمية الإدارية في الوطن العربي‏	good
a	0	111	1	aco	aco-8223	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar al-ʻĀlamī lil-Fikr al-Islāmī	مؤتمر العالمي للفكر الإسلامي	good
a	0	111	1	loc	loc-69261	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar al-Islāmī al-ʻĀlamī li-Munāqashat al-Awḍāʻ al-Ḥāḍirah fī al-Khalīj	‏مؤتمر الإسلامي العالمي لمناقشة الأوضاع الحاضرة في الخليج‏	good
a	0	111	1	loc	loc-74901	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Mihrajān li-Rābiṭat al-Kuttāb al-Urdunīyīn	مهرجان لرابطة الكتاب الاردنيين.	good
a	0	111	1	loc	loc-36821	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar al-Ṭifl al-ʻArabī fī Mahabb al-Taʼthīrāt al-Thaqāfīyah al-Mukhtalifah	‏مؤتمر الطفل العربي في مهب التأثيرات الثقافية المختلفة‏	good
a	0	111	1	loc	loc-48121	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar al-Qawmī al-ʻArabī	مؤتمر القومي العربي	good
a	0	111	1	loc	loc-33561	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar ḥawla Taḥaddiyāt al-Marḥalah al-Intiqālīyah	مؤتمر حول تحديات المرحلة الانتقالية.	good
a	0	111	1	loc	loc-30001	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Nadwat ʻInāyat Khādim al-Ḥaramayn al-Sharīfayn al-Malik Fahd ibn ʻAbd al-ʻAzīz Āl Saʻūd bi-al-Ḥajj wa-al-Ḥaramayn al-Sharīfayn	ندوة عناية خادم الحرمين الشريفين الملك فهد بن عبد العزيز آل سعود بالحج والحرمين الشريفين.	good
a	0	111	1	loc	loc-87651	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Nadwah al-Qawmīyah li-Muwājahat al-Dass al-Shuʻūbī	ندوة القومية لمواجهة الدس الشعوبي	good
a	0	111	1	loc	loc-20731	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Nadwat al-Jarāʼim al-Iqtiṣādīyah al-Mustaḥdathah	ندوة الجرائم الإقتصادية المستحدثة	good
a	0	111	1	loc	loc-33951	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar al-ʻIlmī lil-Iqtiṣādīyīn al-Miṣrīyīn	مؤتمر العلمى للإقتصاديين المصريين.	good
a	0	111	1	loc	loc-25381	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Nadwah al-ʻIlmīyah Lībīyā fī al-riḥlāt al-ʻArabīyah wa-al-gharbīyah	‏ندوة العلمية ليبيا في الرحلات العربية والغربية‏	good
a	0	111	1	loc	loc-69001	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Nadwat Yawm al-Quds	ندوة يوم القدس.	good
a	0	111	1	loc	loc-49691	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar lil-Udabāʼ al-Saʻūdīyīn	مؤتمرللأدباء السعوديين	good
a	0	111	1	loc	loc-4111	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Multaqá al-Duwalī lil-Turāth	‏ملتقى الدولي للتراث‏	good
a	0	111	1	loc	loc-83571	dev	MAIN ENTRY--MEETING NAME (NR) - Meeting name or jurisdiction name as entry element (NR)	111a	66	Muʼtamar al-Jarīmah al-Iqtiṣādīyah fī ʻAṣr al-ʻAwlamah	مؤتمر الجريمة الاقتصادية في عصر العولمة.	good
												41
d	0	700	0	umich	umich-5271	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	d. 1346 or 7.	ت. 1346 أو .7	dates
d	0	700	0	aco	aco-1913	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1865 or 1866-1939 or 1940,	1865 أو 1866-1939 أو 1940،	dates
d	0	700	0	aco	aco-10163	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1850-1920 or 1921.	1850-1920 or 1921.	dates
d	0	700	0	aco	aco-9893	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1839 or 1840-1911.	1839 or 1840-1911.	dates
d	0	700	0	aco	aco-123	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	-1912 or 1913,	-1912 او 1913،	dates
d	0	700	0	aco	aco-9763	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	-1075 or 1076.	-1075 or 6.	dates
d	0	700	0	loc	loc-18751	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	-approximately 1473.	‏d. ca. 1473.‏	dates
d	0	700	0	aco	aco-8533	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1817 or 1818-1873.	1817 or 1818-1873.	dates
d	0	700	0	loc	loc-63301	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1052 or 1053-1127.	‏1052 or 1053-1127.	dates
d	0	700	0	aco	aco-8033	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	969 or 970-1016.	969 or 970-1016.	dates
d	0	700	0	aco	aco-6273	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	961 or 962-1037 or 1038.	961 or 962-1037 or 1038.	dates
d	0	700	0	aco	aco-6743	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1208 or 1209-1283 or 1284.	1208 or 1209-1283 or 12841284.	dates
d	0	700	0	aco	aco-7483	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	837 or 838-933.	837 or 838-933.	dates
d	0	700	0	aco	aco-8523	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1865 or 1866-1939 or 1940.	1865 or 1866-1939 or 1940.	dates
d	0	700	0	aco	aco-8563	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	active 10th century.	active 10th century.	dates
d	0	700	0	aco	aco-5663	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1454 or 1455-1512 or 1513.	1454 or 1455-1512 or 1513.	dates
d	0	700	0	aco	aco-333	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1267 or 1268-1338.	1267 او 1268-1338.	dates
d	0	700	0	loc	loc-18751	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	-1913 or 1914.	‏d. 1913 or 1914.	dates
d	0	700	0	aco	aco-10283	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	-818 or 819.	-818 or 819.	dates
d	0	700	0	aco	aco-11183	dev	ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	700d	64	1878-1937 or 1938.	1878-1937 أو 8.	dates
												42
c	0	600	0	aco	aco-10693	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Caliph,	له،	translation
c	0	600	0	aco	aco-1133	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	النبي،	translation
c	0	600	0	aco	aco-8163	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	Prophet,	translation
c	0	600	0	loc	loc-86841	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prince, son of Ibn Saʻūd, King of Saudi Arabia,	امير، ولد بن سعود، ملك السعودية.	translation
c	0	600	0	aco	aco-2703	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	النبي،	translation
c	0	600	0	loc	loc-27741	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Amir of Mascara,	Amir of Mascara،	translation
c	0	600	0	aco	aco-11463	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Caliph,	Caliph,	translation
c	0	600	0	aco	aco-2953	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	King of Hejaz,	ملك الحجاز،	translation
c	1	600	0	loc	loc-8481	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	['Prophet,']	['الرسول.']	link-error
c	0	600	0	loc	loc-40191	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Governor of Egypt,	‏حاكم مصر،‏	translation
c	0	600	0	aco	aco-6953	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	Prophet,	translation
c	0	600	0	loc	loc-89031	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	النبي.	translation
c	0	600	0	loc	loc-68911	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	الرسول.	translation
c	0	600	0	loc	loc-631	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	‏Prophet,‏	translation
c	0	600	0	aco	aco-2213	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	النبي،	translation
c	0	600	0	aco	aco-2733	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Imam,	الامام،	translation
c	0	600	0	aco	aco-8263	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Prophet,	Prophet,	translation
c	0	600	0	aco	aco-6413	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Caliph,	خليفة.	translation
c	0	600	0	aco	aco-1713	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	Khedive of Egypt,	خديوي مصر،	translation
c	0	600	0	loc	loc-44831	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Titles and other words associated with a name (R)	600c	64	King of Jordan,	ملك الاردن.	translation
												43
d	0	600	0	aco	aco-8273	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	600d	63	-767 or 768.	-767 or 768.	dates
d	0	600	0	aco	aco-5533	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	600d	63	active 10th century.	active 10th century.	dates
d	0	600	0	aco	aco-793	dev	SUBJECT ADDED ENTRY--PERSONAL NAME (R) - Dates associated with a name (NR)	600d	63	702?-765 or 766.	702؟-765 او 766.	dates
